match_id,match_date,player,wickets_taken,runs_conceded,overs_bowled,economy_rate,bowling_strike_rate,dot_ball_pct
682961,2014-04-03,S Prasanna,1,15,2.0,7.5,12.0,0.42
682961,2014-04-03,HMRKB Herath,0,27,4.0,6.75,999.0,0.5
682965,2014-04-06,SL Malinga,0,29,4.0,7.25,999.0,0.29
682965,2014-04-06,SMSM Senanayake,0,22,4.0,5.5,999.0,0.46
682965,2014-04-06,KMDN Kulasekara,1,30,4.0,7.5,24.0,0.42
682965,2014-04-06,AD Mathews,1,25,4.0,6.25,24.0,0.33
682965,2014-04-06,HMRKB Herath,1,24,4.0,6.0,24.0,0.54
690351,2014-02-12,NLTC Perera,2,43,4.0,10.75,12.0,0.17
690351,2014-02-12,SL Malinga,1,36,4.17,8.64,25.0,0.4
690351,2014-02-12,SMSM Senanayake,0,23,3.0,7.67,999.0,0.56
690351,2014-02-12,BAW Mendis,1,29,4.0,7.25,24.0,0.38
690351,2014-02-12,KMDN Kulasekara,2,29,4.0,7.25,12.0,0.5
690351,2014-02-12,S Prasanna,0,6,1.0,6.0,999.0,0.17
690353,2014-02-14,SL Malinga,3,20,3.83,5.22,7.67,0.61
690353,2014-02-14,SMSM Senanayake,2,13,4.0,3.25,12.0,0.62
690353,2014-02-14,BAW Mendis,1,21,4.0,5.25,24.0,0.62
690353,2014-02-14,TM Dilshan,1,23,2.0,11.5,12.0,0.42
690353,2014-02-14,KMDN Kulasekara,2,34,4.0,8.5,12.0,0.5
690353,2014-02-14,AD Mathews,0,9,2.0,4.5,999.0,0.58
860279,2015-07-30,NLTC Perera,2,30,4.0,7.5,12.0,0.29
860279,2015-07-30,JDF Vandersay,0,27,4.0,6.75,999.0,0.17
860279,2015-07-30,SL Malinga,1,46,4.0,11.5,24.0,0.38
860279,2015-07-30,B Fernando,1,38,4.0,9.5,24.0,0.5
860279,2015-07-30,AD Mathews,1,34,4.0,8.5,24.0,0.42
860281,2015-08-01,NLTC Perera,1,28,4.0,7.0,24.0,0.5
860281,2015-08-01,JDF Vandersay,0,19,2.0,9.5,999.0,0.25
860281,2015-08-01,TAM Siriwardana,1,17,2.0,8.5,12.0,0.25
860281,2015-08-01,SL Malinga,1,40,4.0,10.0,24.0,0.17
860281,2015-08-01,B Fernando,2,33,3.33,9.9,10.0,0.35
860281,2015-08-01,GSNFG Jayasuriya,1,37,4.0,9.25,24.0,0.29
913633,2016-07-05,N Pradeep,0,12,2.0,6.0,999.0,0.33
913633,2016-07-05,RLB Rambukwella,0,27,2.5,10.8,999.0,0.2
913633,2016-07-05,MF Maharoof,0,26,3.0,8.67,999.0,0.44
913633,2016-07-05,KMC Bandara,0,11,1.0,11.0,999.0,0.17
913633,2016-07-05,AD Mathews,2,28,4.0,7.0,12.0,0.46
913633,2016-07-05,S Prasanna,0,31,4.0,7.75,999.0,0.21
913633,2016-07-05,MD Gunathilaka,0,9,1.0,9.0,999.0,0.33
914217,2016-01-07,NLTC Perera,0,39,3.0,13.0,999.0,0.28
914217,2016-01-07,JDF Vandersay,1,30,4.0,7.5,24.0,0.25
914217,2016-01-07,TM Dilshan,0,20,2.0,10.0,999.0,0.0
914217,2016-01-07,KMDN Kulasekara,2,26,4.0,6.5,12.0,0.33
914217,2016-01-07,GSNFG Jayasuriya,0,28,4.0,7.0,999.0,0.33
914217,2016-01-07,RAS Lakmal,0,39,3.0,13.0,999.0,0.22
914219,2016-01-10,PVD Chameera,0,46,3.0,15.33,999.0,0.17
914219,2016-01-10,NLTC Perera,1,26,2.0,13.0,12.0,0.42
914219,2016-01-10,I Udana,0,34,3.0,11.33,999.0,0.28
914219,2016-01-10,JDF Vandersay,0,41,2.0,20.5,999.0,0.17
915783,2015-11-09,PVD Chameera,1,30,3.0,10.0,18.0,0.56
915783,2015-11-09,TAM Siriwardana,2,42,4.0,10.5,12.0,0.38
915783,2015-11-09,SL Malinga,2,19,4.0,4.75,12.0,0.58
915783,2015-11-09,SMSM Senanayake,4,46,4.0,11.5,6.0,0.38
915783,2015-11-09,KMDN Kulasekara,0,37,4.0,9.25,999.0,0.46
915783,2015-11-09,GSNFG Jayasuriya,1,11,0.83,13.2,5.0,0.6
915785,2015-11-11,PVD Chameera,1,40,3.0,13.33,18.0,0.44
915785,2015-11-11,TAM Siriwardana,2,17,3.0,5.67,9.0,0.61
915785,2015-11-11,SL Malinga,2,17,4.0,4.25,12.0,0.54
915785,2015-11-11,SMSM Senanayake,0,38,3.0,12.67,999.0,0.17
915785,2015-11-11,KMDN Kulasekara,0,23,4.0,5.75,999.0,0.46
915785,2015-11-11,GSNFG Jayasuriya,0,27,3.0,9.0,999.0,0.17
936153,2017-01-20,N Pradeep,0,25,2.0,12.5,999.0,0.17
936153,2017-01-20,DAS Gunaratne,0,12,2.0,6.0,999.0,0.25
936153,2017-01-20,KMDN Kulasekara,2,28,2.17,12.92,6.5,0.46
936153,2017-01-20,AD Mathews,0,29,2.0,14.5,999.0,0.17
936153,2017-01-20,S Prasanna,1,14,1.0,14.0,6.0,0.33
936153,2017-01-20,RAS Lakmal,1,18,1.0,18.0,6.0,0.5
936155,2017-01-22,PADLR Sandakan,4,25,4.0,6.25,6.0,0.54
936155,2017-01-22,DM de Silva,1,3,1.0,3.0,6.0,0.5
936155,2017-01-22,DAS Gunaratne,0,27,4.0,6.75,999.0,0.25
936155,2017-01-22,KMDN Kulasekara,2,10,3.0,3.33,9.0,0.61
936155,2017-01-22,AD Mathews,0,11,2.0,5.5,999.0,0.58
936155,2017-01-22,S Prasanna,0,24,3.0,8.0,999.0,0.22
936155,2017-01-22,I Udana,3,13,2.5,5.2,5.0,0.67
936157,2017-01-25,PADLR Sandakan,1,23,4.0,5.75,24.0,0.29
936157,2017-01-25,DAS Gunaratne,1,35,4.0,8.75,24.0,0.33
936157,2017-01-25,ST de Silva,0,10,1.0,10.0,999.0,0.33
936157,2017-01-25,KMDN Kulasekara,1,31,4.0,7.75,24.0,0.21
936157,2017-01-25,S Prasanna,1,21,3.0,7.0,18.0,0.33
936157,2017-01-25,I Udana,0,49,4.0,12.25,999.0,0.12
951345,2016-03-20,PVD Chameera,0,15,3.0,5.0,999.0,0.56
951345,2016-03-20,NLTC Perera,0,11,0.33,33.0,999.0,0.5
951345,2016-03-20,JDF Vandersay,1,11,4.0,2.75,24.0,0.79
951345,2016-03-20,TAM Siriwardana,2,33,4.0,8.25,12.0,0.42
951345,2016-03-20,KMDN Kulasekara,0,17,2.0,8.5,999.0,0.5
951345,2016-03-20,AD Mathews,0,13,1.0,13.0,999.0,0.17
951345,2016-03-20,HMRKB Herath,0,27,4.0,6.75,999.0,0.46
951361,2016-03-26,PVD Chameera,0,37,4.17,8.88,999.0,0.48
951361,2016-03-26,MD Shanaka,0,15,1.0,15.0,999.0,0.17
951361,2016-03-26,JDF Vandersay,2,29,4.0,7.25,12.0,0.46
951361,2016-03-26,NLTC Perera,0,28,2.0,14.0,999.0,0.42
951361,2016-03-26,TAM Siriwardana,0,9,1.0,9.0,999.0,0.33
951361,2016-03-26,AD Mathews,0,26,4.0,6.5,999.0,0.42
951361,2016-03-26,HMRKB Herath,1,27,4.0,6.75,24.0,0.33
951367,2016-03-28,MD Shanaka,0,17,2.0,8.5,999.0,0.42
951367,2016-03-28,JDF Vandersay,0,25,4.0,6.25,999.0,0.38
951367,2016-03-28,NLTC Perera,0,16,2.0,8.0,999.0,0.25
951367,2016-03-28,TAM Siriwardana,0,5,1.0,5.0,999.0,0.17
951367,2016-03-28,HMRKB Herath,0,21,4.0,5.25,999.0,0.42
951367,2016-03-28,GSNFG Jayasuriya,0,9,1.0,9.0,999.0,0.5
951367,2016-03-28,RAS Lakmal,1,29,3.67,7.91,22.0,0.55
963697,2016-02-09,PVD Chameera,2,16,3.83,4.17,11.5,0.61
963697,2016-02-09,MD Shanaka,3,16,3.0,5.33,6.0,0.5
963697,2016-02-09,NLTC Perera,0,11,3.0,3.67,999.0,0.83
963697,2016-02-09,SMSM Senanayake,1,18,3.0,6.0,18.0,0.67
963697,2016-02-09,CAK Rajitha,3,29,4.0,7.25,8.0,0.62
963697,2016-02-09,S Prasanna,0,11,2.0,5.5,999.0,0.5
963699,2016-02-12,PVD Chameera,2,38,4.0,9.5,12.0,0.38
963699,2016-02-12,MD Shanaka,0,12,1.0,12.0,999.0,0.17
963699,2016-02-12,TAM Siriwardana,0,7,1.0,7.0,999.0,0.67
963699,2016-02-12,NLTC Perera,3,33,3.0,11.0,6.0,0.44
963699,2016-02-12,SMSM Senanayake,1,40,4.0,10.0,24.0,0.25
963699,2016-02-12,CAK Rajitha,0,45,4.0,11.25,999.0,0.29
963699,2016-02-12,S Prasanna,0,21,3.0,7.0,999.0,0.11
963701,2016-02-14,PVD Chameera,1,16,2.0,8.0,12.0,0.42
963701,2016-02-14,TAM Siriwardana,0,9,1.0,9.0,999.0,0.0
963701,2016-02-14,SMSM Senanayake,0,22,4.0,5.5,999.0,0.54
963701,2016-02-14,TM Dilshan,0,4,1.0,4.0,999.0,0.33
963701,2016-02-14,DAS Gunaratne,0,22,2.83,7.76,999.0,0.29
963701,2016-02-14,S Prasanna,0,4,1.0,4.0,999.0,0.5
963701,2016-02-14,CRD Fernando,0,7,2.0,3.5,999.0,0.67
966747,2016-02-25,PVD Chameera,0,23,3.67,6.27,999.0,0.68
966747,2016-02-25,TAM Siriwardana,0,8,1.0,8.0,999.0,0.33
966747,2016-02-25,SL Malinga,4,26,4.17,6.24,6.25,0.76
966747,2016-02-25,KMDN Kulasekara,3,11,4.0,2.75,8.0,0.75
966747,2016-02-25,AD Mathews,0,25,3.67,6.82,999.0,0.59
966747,2016-02-25,HMRKB Herath,2,22,4.0,5.5,12.0,0.38
966753,2016-02-28,PVD Chameera,3,31,4.17,7.44,8.33,0.52
966753,2016-02-28,NLTC Perera,0,14,1.0,14.0,999.0,0.17
966753,2016-02-28,HMRKB Herath,0,24,4.0,6.0,999.0,0.25
966753,2016-02-28,TM Dilshan,0,5,1.0,5.0,999.0,0.33
966753,2016-02-28,KMDN Kulasekara,1,44,4.0,11.0,24.0,0.38
966753,2016-02-28,AD Mathews,1,8,3.0,2.67,18.0,0.61
966753,2016-02-28,GSNFG Jayasuriya,0,21,3.0,7.0,999.0,0.5
966757,2016-03-01,PVD Chameera,0,27,4.0,6.75,999.0,0.38
966757,2016-03-01,MD Shanaka,1,7,1.0,7.0,6.0,0.33
966757,2016-03-01,TAM Siriwardana,0,13,1.0,13.0,999.0,0.17
966757,2016-03-01,NLTC Perera,1,32,4.0,8.0,24.0,0.21
966757,2016-03-01,KMDN Kulasekara,2,21,3.0,7.0,9.0,0.56
966757,2016-03-01,AD Mathews,0,16,3.0,5.33,999.0,0.61
966757,2016-03-01,HMRKB Herath,1,26,3.33,7.8,20.0,0.4
966763,2016-03-04,PVD Chameera,0,36,4.0,9.0,999.0,0.46
966763,2016-03-04,MD Shanaka,0,6,1.0,6.0,999.0,0.5
966763,2016-03-04,TAM Siriwardana,1,20,2.0,10.0,12.0,0.5
966763,2016-03-04,NLTC Perera,0,25,2.33,10.71,999.0,0.36
966763,2016-03-04,HMRKB Herath,0,28,4.0,7.0,999.0,0.21
966763,2016-03-04,TM Dilshan,1,3,1.0,3.0,6.0,0.67
966763,2016-03-04,KMDN Kulasekara,1,20,4.0,5.0,24.0,0.54
966763,2016-03-04,GSNFG Jayasuriya,1,13,1.0,13.0,6.0,0.33
995467,2016-09-06,NLTC Perera,1,59,4.0,14.75,24.0,0.21
995467,2016-09-06,SMSM Senanayake,1,49,4.0,12.25,24.0,0.29
995467,2016-09-06,DM de Silva,0,8,1.0,8.0,999.0,0.17
995467,2016-09-06,SS Pathirana,1,45,4.0,11.25,24.0,0.17
995467,2016-09-06,CAK Rajitha,0,46,3.0,15.33,999.0,0.17
995467,2016-09-06,RAS Lakmal,0,56,4.17,13.44,999.0,0.32
995469,2016-09-09,NLTC Perera,0,19,1.0,19.0,999.0,0.17
995469,2016-09-09,SMSM Senanayake,0,37,4.0,9.25,999.0,0.38
995469,2016-09-09,DM de Silva,0,12,2.0,6.0,999.0,0.17
995469,2016-09-09,SS Pathirana,2,23,2.83,8.12,8.5,0.53
995469,2016-09-09,TM Dilshan,2,8,2.0,4.0,6.0,0.5
995469,2016-09-09,S Prasanna,1,16,4.0,4.0,24.0,0.71
995469,2016-09-09,RAS Lakmal,0,15,2.0,7.5,999.0,0.67
1001349,2017-02-17,PADLR Sandakan,1,31,4.0,7.75,24.0,0.33
1001349,2017-02-17,SL Malinga,2,29,4.0,7.25,12.0,0.29
1001349,2017-02-17,DAS Gunaratne,1,11,1.0,11.0,6.0,0.17
1001349,2017-02-17,JRMVB Sanjaya,1,35,3.0,11.67,18.0,0.28
1001349,2017-02-17,KMDN Kulasekara,0,38,4.17,9.12,999.0,0.28
1001349,2017-02-17,S Prasanna,0,24,4.0,6.0,999.0,0.46
1001351,2017-02-19,SL Malinga,2,32,4.0,8.0,12.0,0.25
1001351,2017-02-19,DAS Gunaratne,1,26,3.0,8.67,18.0,0.17
1001351,2017-02-19,JRMVB Sanjaya,2,32,4.0,8.0,12.0,0.38
1001351,2017-02-19,EMDY Munaweera,0,22,1.0,22.0,999.0,0.33
1001351,2017-02-19,KMDN Kulasekara,4,35,4.0,8.75,6.0,0.46
1001351,2017-02-19,S Prasanna,1,26,4.0,6.5,24.0,0.33
1001353,2017-02-22,MD Shanaka,2,28,4.0,7.0,12.0,0.38
1001353,2017-02-22,TAM Siriwardana,0,12,1.0,12.0,999.0,0.17
1001353,2017-02-22,SL Malinga,2,35,4.17,8.4,12.5,0.48
1001353,2017-02-22,DAS Gunaratne,0,12,1.0,12.0,999.0,0.33
1001353,2017-02-22,JRMVB Sanjaya,0,35,3.0,11.67,999.0,0.44
1001353,2017-02-22,KMDN Kulasekara,0,40,4.0,10.0,999.0,0.25
1001353,2017-02-22,S Prasanna,1,25,3.0,8.33,18.0,0.28
1083449,2017-04-04,SL Malinga,2,38,4.17,9.12,12.5,0.48
1083449,2017-04-04,DAS Gunaratne,1,24,4.0,6.0,24.0,0.33
1083449,2017-04-04,JRMVB Sanjaya,1,29,4.0,7.25,24.0,0.5
1083449,2017-04-04,KMDN Kulasekara,0,44,4.0,11.0,999.0,0.25
1083449,2017-04-04,S Prasanna,1,20,4.0,5.0,24.0,0.42
1083450,2017-04-06,NLTC Perera,1,24,3.0,8.0,18.0,0.28
1083450,2017-04-06,SL Malinga,3,34,4.0,8.5,8.0,0.46
1083450,2017-04-06,DAS Gunaratne,1,16,2.0,8.0,12.0,0.25
1083450,2017-04-06,JRMVB Sanjaya,1,32,3.0,10.67,18.0,0.28
1083450,2017-04-06,EMDY Munaweera,0,23,2.0,11.5,999.0,0.58
1083450,2017-04-06,KMDN Kulasekara,1,30,4.0,7.5,24.0,0.38
1083450,2017-04-06,S Prasanna,0,17,2.0,8.5,999.0,0.17
1109610,2017-09-06,NLTC Perera,0,20,1.33,15.0,999.0,0.0
1109610,2017-09-06,SL Malinga,1,31,4.17,7.44,25.0,0.28
1109610,2017-09-06,A Dananjaya,0,28,4.0,7.0,999.0,0.04
1109610,2017-09-06,AD Mathews,0,33,3.0,11.0,999.0,0.17
1109610,2017-09-06,S Prasanna,1,26,3.0,8.67,18.0,0.39
1109610,2017-09-06,I Udana,1,36,4.0,9.0,24.0,0.25
1117821,2017-09-12,NLTC Perera,2,52,4.0,13.0,12.0,0.38
1117822,2017-09-13,NLTC Perera,2,23,3.17,7.26,9.5,0.26
1117824,2017-09-15,NLTC Perera,2,37,4.0,9.25,12.0,0.25
1120291,2017-10-26,MD Shanaka,0,3,0.33,9.0,999.0,0.0
1120291,2017-10-26,NLTC Perera,0,14,2.0,7.0,999.0,0.33
1120291,2017-10-26,SS Pathirana,1,25,4.0,6.25,24.0,0.46
1120291,2017-10-26,JRMVB Sanjaya,2,20,4.0,5.0,12.0,0.5
1120291,2017-10-26,EMDY Munaweera,0,5,1.0,5.0,999.0,0.17
1120291,2017-10-26,S Prasanna,0,18,3.0,6.0,999.0,0.5
1120291,2017-10-26,I Udana,0,18,3.0,6.0,999.0,0.44
1120292,2017-10-27,MD Shanaka,0,16,2.0,8.0,999.0,0.17
1120292,2017-10-27,NLTC Perera,3,24,4.0,6.0,8.0,0.42
1120292,2017-10-27,SS Pathirana,1,18,4.0,4.5,24.0,0.5
1120292,2017-10-27,JRMVB Sanjaya,1,32,3.83,8.35,23.0,0.35
1120292,2017-10-27,EMDY Munaweera,0,17,2.0,8.5,999.0,0.33
1120292,2017-10-27,I Udana,1,18,4.0,4.5,24.0,0.46
1120293,2017-10-29,MD Shanaka,0,13,1.0,13.0,999.0,0.0
1120293,2017-10-29,NLTC Perera,0,29,4.0,7.25,999.0,0.25
1120293,2017-10-29,SS Pathirana,0,8,1.0,8.0,999.0,0.17
1120293,2017-10-29,JRMVB Sanjaya,1,42,4.33,9.69,26.0,0.31
1120293,2017-10-29,EMDY Munaweera,1,26,4.0,6.5,24.0,0.21
1120293,2017-10-29,PC de Silva,0,14,1.0,14.0,999.0,0.0
1120293,2017-10-29,I Udana,1,32,3.0,10.67,18.0,0.22
1120293,2017-10-29,MD Gunathilaka,0,16,2.0,8.0,999.0,0.17
1122729,2017-12-20,N Pradeep,1,39,4.17,9.36,25.0,0.32
1122729,2017-12-20,PVD Chameera,0,38,3.0,12.67,999.0,0.28
1122729,2017-12-20,NLTC Perera,1,37,4.0,9.25,24.0,0.12
1122729,2017-12-20,A Dananjaya,0,30,4.0,7.5,999.0,0.25
1122729,2017-12-20,AD Mathews,1,20,3.0,6.67,18.0,0.39
1122729,2017-12-20,MVT Fernando,0,16,2.0,8.0,999.0,0.42
1122730,2017-12-22,N Pradeep,2,62,4.0,15.5,12.0,0.29
1122730,2017-12-22,PVD Chameera,1,45,4.0,11.25,24.0,0.46
1122730,2017-12-22,NLTC Perera,2,51,4.0,12.75,12.0,0.38
1122730,2017-12-22,PC de Silva,0,16,1.0,16.0,999.0,0.17
1122730,2017-12-22,A Dananjaya,0,49,3.67,13.36,999.0,0.41
1122730,2017-12-22,DAS Gunaratne,0,21,1.0,21.0,999.0,0.17
1122730,2017-12-22,AD Mathews,0,16,2.33,6.86,999.0,0.5
1122731,2017-12-24,PVD Chameera,2,22,4.0,5.5,12.0,0.62
1122731,2017-12-24,N Pradeep,0,40,4.0,10.0,999.0,0.25
1122731,2017-12-24,MD Shanaka,2,28,4.0,7.0,12.0,0.42
1122731,2017-12-24,NLTC Perera,0,22,3.33,6.6,999.0,0.35
1122731,2017-12-24,A Dananjaya,0,27,4.0,6.75,999.0,0.46
1130746,2018-02-15,NLTC Perera,1,37,4.17,8.88,25.0,0.36
1130746,2018-02-15,A Dananjaya,0,32,4.0,8.0,999.0,0.29
1130746,2018-02-15,DSK Madushanka,0,41,3.0,13.67,999.0,0.5
1130746,2018-02-15,BMAJ Mendis,2,21,3.0,7.0,9.0,0.33
1130746,2018-02-15,I Udana,1,45,4.0,11.25,24.0,0.38
1130746,2018-02-15,MD Gunathilaka,1,17,2.0,8.5,12.0,0.42
1130747,2018-02-18,MA Aponso,1,31,4.0,7.75,24.0,0.33
1130747,2018-02-18,MD Shanaka,1,5,1.83,2.73,11.0,0.73
1130747,2018-02-18,NLTC Perera,0,33,3.0,11.0,999.0,0.39
1130747,2018-02-18,A Dananjaya,1,20,4.0,5.0,24.0,0.54
1130747,2018-02-18,DSK Madushanka,2,23,2.17,10.62,6.5,0.69
1130747,2018-02-18,BMAJ Mendis,1,8,1.0,8.0,6.0,0.5
1130747,2018-02-18,I Udana,1,12,2.0,6.0,12.0,0.75
1130747,2018-02-18,MD Gunathilaka,2,3,0.67,4.5,2.0,0.5
1133817,2018-03-06,PVD Chameera,2,33,4.0,8.25,12.0,0.5
1133817,2018-03-06,N Pradeep,1,38,3.0,12.67,18.0,0.33
1133817,2018-03-06,NLTC Perera,0,25,3.0,8.33,999.0,0.17
1133817,2018-03-06,A Dananjaya,0,38,4.0,9.5,999.0,0.29
1133817,2018-03-06,BMAJ Mendis,1,23,3.0,7.67,18.0,0.39
1133817,2018-03-06,MD Gunathilaka,1,17,3.0,5.67,18.0,0.39
1133819,2018-03-10,PVD Chameera,1,45,4.0,11.25,24.0,0.25
1133819,2018-03-10,N Pradeep,2,39,4.0,9.75,12.0,0.38
1133819,2018-03-10,MD Shanaka,0,12,1.0,12.0,999.0,0.33
1133819,2018-03-10,NLTC Perera,1,36,3.83,9.39,23.0,0.43
1133819,2018-03-10,A Dananjaya,0,36,3.0,12.0,999.0,0.44
1133819,2018-03-10,BMAJ Mendis,0,25,2.0,12.5,999.0,0.08
1133819,2018-03-10,MD Gunathilaka,0,22,2.0,11.0,999.0,0.42
1133820,2018-03-12,PVD Chameera,0,33,3.0,11.0,999.0,0.17
1133820,2018-03-12,N Pradeep,1,30,2.5,12.0,15.0,0.13
1133820,2018-03-12,NLTC Perera,0,17,2.0,8.5,999.0,0.25
1133820,2018-03-12,A Dananjaya,2,19,4.0,4.75,12.0,0.54
1133820,2018-03-12,BMAJ Mendis,1,34,4.0,8.5,24.0,0.25
1133820,2018-03-12,RAS Lakmal,0,20,2.0,10.0,999.0,0.33
1133822,2018-03-16,MA Aponso,1,19,3.0,6.33,18.0,0.33
1133822,2018-03-16,N Pradeep,0,10,1.0,10.0,999.0,0.67
1133822,2018-03-16,NLTC Perera,0,20,2.0,10.0,999.0,0.25
1133822,2018-03-16,A Dananjaya,2,37,4.0,9.25,12.0,0.42
1133822,2018-03-16,BMAJ Mendis,1,24,4.0,6.0,24.0,0.33
1133822,2018-03-16,I Udana,1,26,2.83,9.18,17.0,0.24
1133822,2018-03-16,MD Gunathilaka,1,24,3.0,8.0,18.0,0.5
1140384,2018-10-27,PADLR Sandakan,1,40,4.0,10.0,24.0,0.42
1140384,2018-10-27,MA Aponso,2,29,3.0,9.67,9.0,0.39
1140384,2018-10-27,NLTC Perera,0,15,1.0,15.0,999.0,0.17
1140384,2018-10-27,SL Malinga,2,30,4.0,7.5,12.0,0.58
1140384,2018-10-27,DM de Silva,1,22,2.0,11.0,12.0,0.25
1140384,2018-10-27,PHKD Mendis,0,27,3.0,9.0,999.0,0.28
1140384,2018-10-27,I Udana,1,24,3.0,8.0,18.0,0.22
1141232,2018-05-31,NLTC Perera,0,27,2.0,13.5,999.0,0.08
1142589,2018-08-14,PADLR Sandakan,3,23,4.0,5.75,8.0,0.58
1142589,2018-08-14,DM de Silva,2,22,4.17,5.28,12.5,0.48
1142589,2018-08-14,CAK Rajitha,1,28,3.0,9.33,18.0,0.33
1142589,2018-08-14,A Dananjaya,2,16,4.0,4.0,12.0,0.67
1142589,2018-08-14,I Udana,1,9,1.67,5.4,10.0,0.4
1144172,2019-03-19,JDF Vandersay,1,25,4.0,6.25,24.0,0.29
1144172,2019-03-19,SL Malinga,2,25,5.0,5.0,15.0,0.57
1144172,2019-03-19,DM de Silva,1,29,4.0,7.25,24.0,0.5
1144172,2019-03-19,A Dananjaya,1,28,4.0,7.0,24.0,0.33
1144172,2019-03-19,PHKD Mendis,0,9,1.0,9.0,999.0,0.33
1144172,2019-03-19,I Udana,0,32,3.0,10.67,999.0,0.17
1144173,2019-03-22,NLTC Perera,0,45,3.0,15.0,999.0,0.0
1144173,2019-03-22,JDF Vandersay,0,25,4.0,6.25,999.0,0.29
1144173,2019-03-22,SL Malinga,1,28,4.17,6.72,25.0,0.48
1144173,2019-03-22,A Dananjaya,1,31,4.0,7.75,24.0,0.25
1144173,2019-03-22,PHKD Mendis,0,12,1.0,12.0,999.0,0.0
1144173,2019-03-22,I Udana,1,39,4.0,9.75,24.0,0.25
1144174,2019-03-24,JDF Vandersay,1,35,3.0,11.67,18.0,0.33
1144174,2019-03-24,SL Malinga,0,41,4.0,10.25,999.0,0.42
1144174,2019-03-24,DM de Silva,0,5,1.0,5.0,999.0,0.67
1144174,2019-03-24,A Dananjaya,0,42,4.0,10.5,999.0,0.08
1144174,2019-03-24,I Udana,0,37,4.0,9.25,999.0,0.46
1144174,2019-03-24,RAS Lakmal,1,38,4.0,9.5,24.0,0.25
1153843,2019-01-11,PADLR Sandakan,1,41,4.0,10.25,24.0,0.5
1153843,2019-01-11,NLTC Perera,1,43,4.0,10.75,24.0,0.33
1153843,2019-01-11,SL Malinga,2,25,4.0,6.25,12.0,0.5
1153843,2019-01-11,CBRLS Kumara,0,25,4.17,6.0,999.0,0.56
1153843,2019-01-11,CAK Rajitha,3,45,4.0,11.25,8.0,0.42
1183524,2019-10-27,PADLR Sandakan,1,41,4.0,10.25,24.0,0.29
1183524,2019-10-27,N Pradeep,0,28,4.0,7.0,999.0,0.38
1183524,2019-10-27,MD Shanaka,1,10,1.0,10.0,6.0,0.33
1183524,2019-10-27,SL Malinga,0,37,4.0,9.25,999.0,0.42
1183524,2019-10-27,CAK Rajitha,0,75,4.17,18.0,999.0,0.16
1183524,2019-10-27,PWH de Silva,0,42,3.0,14.0,999.0,0.11
1183525,2019-10-30,PADLR Sandakan,0,33,4.0,8.25,999.0,0.25
1183525,2019-10-30,N Pradeep,0,28,3.0,9.33,999.0,0.39
1183525,2019-10-30,SL Malinga,1,23,3.0,7.67,18.0,0.39
1183525,2019-10-30,PWH de Silva,0,18,1.0,18.0,999.0,0.33
1183525,2019-10-30,I Udana,0,16,2.0,8.0,999.0,0.25
1183526,2019-11-01,PADLR Sandakan,0,25,4.0,6.25,999.0,0.21
1183526,2019-11-01,N Pradeep,1,22,3.67,6.0,22.0,0.59
1183526,2019-11-01,SL Malinga,1,24,4.0,6.0,24.0,0.54
1183526,2019-11-01,CBRLS Kumara,1,50,4.0,12.5,24.0,0.46
1183526,2019-11-01,GSNFG Jayasuriya,0,24,2.0,12.0,999.0,0.0
1192875,2019-09-01,SL Malinga,2,29,4.0,7.25,12.0,0.58
1192875,2019-09-01,CAK Rajitha,0,44,4.17,10.56,999.0,0.16
1192875,2019-09-01,A Dananjaya,1,30,3.0,10.0,18.0,0.33
1192875,2019-09-01,I Udana,0,40,3.5,11.43,999.0,0.38
1192875,2019-09-01,PWH de Silva,2,22,4.0,5.5,12.0,0.42
1192875,2019-09-01,GSNFG Jayasuriya,0,10,1.0,10.0,999.0,0.33
1192876,2019-09-03,PADLR Sandakan,0,17,4.0,4.25,999.0,0.42
1192876,2019-09-03,SL Malinga,0,40,4.0,10.0,999.0,0.21
1192876,2019-09-03,GSNFG Jayasuriya,0,22,2.0,11.0,999.0,0.08
1192876,2019-09-03,A Dananjaya,3,36,4.0,9.0,8.0,0.38
1192876,2019-09-03,PWH de Silva,1,32,2.67,12.0,16.0,0.25
1192876,2019-09-03,I Udana,1,18,3.0,6.0,18.0,0.33
1192877,2019-09-06,PADLR Sandakan,1,33,4.0,8.25,24.0,0.58
1192877,2019-09-06,SL Malinga,5,7,4.0,1.75,4.8,0.88
1192877,2019-09-06,A Dananjaya,2,29,4.0,7.25,12.0,0.54
1192877,2019-09-06,PWH de Silva,1,12,3.0,4.0,18.0,0.56
1192877,2019-09-06,MD Gunathilaka,0,7,1.0,7.0,999.0,0.17
1198489,2019-10-05,PADLR Sandakan,0,24,4.0,6.0,999.0,0.25
1198489,2019-10-05,N Pradeep,3,21,3.0,7.0,6.0,0.5
1198489,2019-10-05,CAK Rajitha,1,22,4.0,5.5,24.0,0.54
1198489,2019-10-05,PWH de Silva,2,22,4.0,5.5,12.0,0.33
1198489,2019-10-05,I Udana,3,12,2.67,4.5,5.33,0.56
1198490,2019-10-07,PADLR Sandakan,0,33,4.0,8.25,999.0,0.42
1198490,2019-10-07,N Pradeep,4,25,4.0,6.25,6.0,0.46
1198490,2019-10-07,CAK Rajitha,1,12,3.0,4.0,18.0,0.78
1198490,2019-10-07,PWH de Silva,3,38,4.0,9.5,8.0,0.33
