match_id,match_date,player,wickets_taken,runs_conceded,overs_bowled,economy_rate,bowling_strike_rate,dot_ball_pct,form_wickets_10,form_economy_10,form_sr_bowl_10,form_dot_pct_bowl_10,form_maidens_10,consistency_wickets,recent_3fers,performance_score,performance_label
1382891,2023-08-11,DM de Silva,2,28,4.0,7.0,12.0,0.25,1.3,8.785,312.3,0.317,0,0.9486832980505142,0.0,26.71,Average
1382893,2023-08-12,DM de Silva,0,48,4.0,12.0,999.0,0.08,1.3,8.885,312.3,0.275,0,0.9486832980505142,0.0,26.42,Average
1382896,2023-08-14,DM de Silva,8,12,4.0,3.0,3.0,0.5,1.9,8.184999999999999,310.2,0.296,0,2.330951164939612,1.0,36.46,Average
1382898,2023-08-17,DM de Silva,2,58,8.0,7.25,24.0,0.25,2.0,8.309999999999999,312.0,0.288,0,2.3094010767585034,1.0,37.43,Average
1382901,2023-08-20,DM de Silva,0,32,6.0,5.33,999.0,0.33,2.0,6.983000000000001,312.0,0.311,0,2.3094010767585034,1.0,41.3,Average
1412544,2024-01-18,DM de Silva,1,1,1.0,1.0,6.0,0.83,1.9,6.133,310.2,0.365,0,2.330951164939612,1.0,42.45,Average
1419826,2024-03-09,DM de Silva,1,2,0.83,2.4,5.0,1.0,1.8,5.9479999999999995,308.3,0.415,0,2.3475755815545347,1.0,41.65,Average
1415715,2024-06-07,DM de Silva,1,11,2.0,5.5,12.0,0.33,1.7,5.965000000000001,307.7,0.4149999999999999,0,2.359378449224852,1.0,40.27,Average
1428460,2024-07-02,DM de Silva,2,32,8.0,4.0,24.0,0.67,1.7,5.498,308.3,0.449,0,2.359378449224852,1.0,41.63,Average
1428462,2024-07-03,DM de Silva,4,50,8.0,6.25,12.0,0.38,2.1,5.373,209.6,0.462,0,2.3781411975649296,2.0,47.33,Average
1428479,2024-07-18,DM de Silva,0,22,2.0,11.0,999.0,0.17,1.9,5.773000000000001,308.3,0.454,0,2.469817807045694,2.0,43.5,Average
1428481,2024-07-20,DM de Silva,0,46,6.0,7.67,999.0,0.22,1.9,5.34,308.3,0.4679999999999999,0,2.469817807045694,2.0,44.76,Average
1428482,2024-07-21,DM de Silva,0,28,4.0,7.0,999.0,0.17,1.1,5.74,407.9,0.4349999999999999,0,1.2866839377079196,1.0,32.93,Average
1514480,2026-01-07,DM de Silva,1,4,2.0,2.0,12.0,0.67,1.0,5.215,406.7,0.477,0,1.247219128924648,1.0,33.12,Average
1514482,2026-01-11,DM de Silva,0,23,2.0,11.5,999.0,0.17,1.0,5.832,406.7,0.4609999999999999,0,1.247219128924648,1.0,31.32,Average
1324519,2022-12-06,DN Wellalage,2,30,6.0,5.0,18.0,0.67,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
1324524,2022-12-10,DN Wellalage,4,34,8.0,4.25,12.0,0.38,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
1324528,2022-12-12,DN Wellalage,0,22,2.0,11.0,999.0,0.17,2.0,6.75,343.0,0.4066666666666667,0,2.0,1.0,41.98,Average
1324531,2022-12-14,DN Wellalage,4,14,8.0,1.75,12.0,0.71,2.5,5.5,260.25,0.4825,0,1.914854215512676,2.0,52.29,Good
1324535,2022-12-18,DN Wellalage,0,32,4.0,8.0,999.0,0.58,2.0,6.0,408.0,0.502,0,2.0,2.0,44.17,Average
1324542,2022-12-23,DN Wellalage,2,36,8.0,4.5,24.0,0.33,2.0,5.75,344.0,0.4733333333333333,0,1.7888543819998317,2.0,44.9,Average
1382878,2023-07-30,DN Wellalage,0,16,2.0,8.0,999.0,0.33,1.7142857142857142,6.071428571428571,437.57142857142856,0.4528571428571428,0,1.799470821684875,2.0,40.15,Average
1382881,2023-08-01,DN Wellalage,2,54,8.0,6.75,24.0,0.46,1.75,6.15625,385.875,0.45375,0,1.6690459207925603,2.0,40.38,Average
1382884,2023-08-04,DN Wellalage,8,20,8.0,2.5,6.0,0.75,2.4444444444444446,5.75,343.6666666666667,0.4866666666666666,0,2.6034165586355513,3.0,50.82,Good
1382886,2023-08-05,DN Wellalage,0,34,2.0,17.0,999.0,0.17,2.2,6.875,409.2,0.4549999999999999,0,2.573367875415838,3.0,44.28,Average
1382888,2023-08-07,DN Wellalage,2,56,6.0,9.33,18.0,0.17,2.2,7.308,409.2,0.4049999999999999,0,2.573367875415838,3.0,43.02,Average
1382890,2023-08-08,DN Wellalage,4,18,6.0,3.0,9.0,0.56,2.2,7.183,408.9,0.423,0,2.573367875415838,3.0,43.38,Average
1382892,2023-08-12,DN Wellalage,4,86,8.0,10.75,12.0,0.33,2.6,7.1579999999999995,310.2,0.439,0,2.503331114069145,4.0,48.79,Average
1382894,2023-08-13,DN Wellalage,0,18,2.0,9.0,999.0,0.33,2.2,7.883,408.9,0.4009999999999999,0,2.573367875415838,3.0,41.34,Average
1382899,2023-08-17,DN Wellalage,0,50,8.0,6.25,999.0,0.29,2.2,7.708,408.9,0.372,0,2.573367875415838,3.0,41.85,Average
1428461,2024-07-02,DN Wellalage,8,42,7.67,5.48,5.75,0.87,2.8,7.806,407.075,0.426,0,3.155242550986462,4.0,49.57,Average
1428463,2024-07-03,DN Wellalage,0,54,8.0,6.75,999.0,0.38,2.8,7.681,407.075,0.431,0,3.155242550986462,4.0,49.93,Average
1428465,2024-07-06,DN Wellalage,0,86,6.0,14.33,999.0,0.39,2.6,8.439,504.575,0.424,0,3.272783388968954,4.0,45.05,Average
1428468,2024-07-07,DN Wellalage,0,26,2.0,13.0,999.0,0.0,1.8,9.489,603.875,0.349,0,2.7406406388125952,3.0,31.32,Average
1428471,2024-07-10,DN Wellalage,2,32,4.0,8.0,12.0,0.58,2.0,8.589,505.175,0.39,0,2.6666666666666665,3.0,36.62,Average
1428475,2024-07-14,DN Wellalage,0,46,8.0,5.75,999.0,0.5,1.8,8.231,603.275,0.423,0,2.7406406388125952,3.0,34.99,Average
1428477,2024-07-15,DN Wellalage,4,60,8.0,7.5,12.0,0.42,1.8,8.681000000000001,603.575,0.409,0,2.7406406388125952,3.0,33.68,Average
1428478,2024-07-16,DN Wellalage,4,36,4.0,9.0,6.0,0.5,1.8,8.506,602.975,0.426,0,2.7406406388125952,3.0,34.19,Average
1428480,2024-07-18,DN Wellalage,0,30,3.33,9.0,999.0,0.3,1.8,8.506,602.975,0.4229999999999999,0,2.7406406388125952,3.0,34.19,Average
1451815,2024-10-15,DN Wellalage,3,10,4.0,2.5,8.0,0.71,2.1,8.131,503.875,0.465,0,2.68535120814971,4.0,39.28,Average
1451816,2024-10-17,DN Wellalage,0,40,4.0,10.0,999.0,0.5,1.3,8.583,603.2,0.4279999999999999,0,1.766981104093143,3.0,27.3,Average
1456441,2024-11-09,DN Wellalage,3,20,3.5,5.71,7.0,0.52,1.6,8.479,504.0,0.442,0,1.7763883459298966,4.0,31.6,Average
1456442,2024-11-10,DN Wellalage,0,31,4.0,7.75,999.0,0.46,1.6,7.821,504.0,0.449,0,1.7763883459298966,4.0,33.52,Average
1496932,2025-09-20,DN Wellalage,0,36,4.0,9.0,999.0,0.17,1.6,7.421000000000001,504.0,0.466,0,1.7763883459298966,4.0,34.69,Average
1507720,2026-02-01,DN Wellalage,1,34,3.0,11.33,18.0,0.39,1.5,7.754,504.6,0.447,0,1.7795130420052183,4.0,32.38,Average
1507721,2026-02-03,DN Wellalage,1,28,4.0,7.0,24.0,0.38,1.6,7.879,407.1,0.435,0,1.7126976771553502,4.0,33.35,Average
1512724,2026-02-08,DN Wellalage,1,29,4.0,7.25,24.0,0.42,1.3,7.854000000000001,408.3,0.435,0,1.494434118097326,3.0,29.43,Average
1512734,2026-02-12,DN Wellalage,1,17,4.0,4.25,24.0,0.46,1.0,7.379,410.1,0.431,0,1.154700538379251,2.0,26.81,Average
1512748,2026-02-16,DN Wellalage,1,33,4.0,8.25,24.0,0.29,1.1,7.304,312.6,0.43,0,1.1005049346146114,2.0,28.36,Average
1512756,2026-02-19,DN Wellalage,1,27,4.0,6.75,24.0,0.29,0.9,7.729000000000001,314.2,0.388,0,0.8755950357709125,1.0,24.46,Poor
251487,2006-12-22,DPMD Jayawardene,0,8,1.0,8.0,999.0,0.17,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
1130746,2018-02-15,DSK Madushanka,0,41,3.0,13.67,999.0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
1130747,2018-02-18,DSK Madushanka,2,23,2.17,10.62,6.5,0.69,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
1428475,2024-07-14,E Malinga,0,52,3.67,14.18,999.0,0.64,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
1502049,2025-11-20,E Malinga,2,28,4.0,7.0,12.0,0.42,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
1502050,2025-11-22,E Malinga,0,32,2.5,12.8,999.0,0.67,0.6666666666666666,11.326666666666668,670.0,0.5766666666666667,0,1.1547005383792517,0.0,10.85,Poor
1502052,2025-11-25,E Malinga,0,34,4.17,8.16,999.0,0.48,0.5,10.535,752.25,0.5525,0,1.0,0.0,10.94,Poor
1502053,2025-11-27,E Malinga,2,54,4.0,13.5,12.0,0.5,0.8,11.128,604.2,0.542,0,1.0954451150103324,0.0,13.21,Poor
1502054,2025-11-29,E Malinga,1,16,3.0,5.33,18.0,0.5,0.8333333333333334,10.161666666666669,506.5,0.535,0,0.9831920802501752,0.0,16.47,Poor
1514482,2026-01-11,E Malinga,1,27,2.0,13.5,12.0,0.92,0.8571428571428571,10.638571428571428,435.8571428571428,0.59,0,0.8997354108424375,0.0,15.4,Poor
1507719,2026-01-30,E Malinga,2,24,2.0,12.0,6.0,0.33,1.0,10.80875,382.125,0.5575,0,0.9258200997725514,0.0,16.81,Poor
1507720,2026-02-01,E Malinga,0,6,1.5,4.0,999.0,0.56,0.8888888888888888,10.052222222222222,450.6666666666667,0.5577777777777777,0,0.927960727138337,0.0,17.53,Poor
1001351,2017-02-19,EMDY Munaweera,0,22,1.0,22.0,999.0,0.33,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
1083450,2017-04-06,EMDY Munaweera,0,23,2.0,11.5,999.0,0.58,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
1120291,2017-10-26,EMDY Munaweera,0,5,1.0,5.0,999.0,0.17,0.0,12.833333333333334,999.0,0.36,0,0.0,0.0,0.0,Poor
1120292,2017-10-27,EMDY Munaweera,0,17,2.0,8.5,999.0,0.33,0.0,11.75,999.0,0.3525,0,0.0,0.0,0.73,Poor
1120293,2017-10-29,EMDY Munaweera,1,26,4.0,6.5,24.0,0.21,0.2,10.7,804.0,0.324,0,0.4472135954999579,0.0,6.46,Poor
287860,2007-09-14,G Wijekoon,1,12,3.0,4.0,18.0,0.33,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
287863,2007-09-15,G Wijekoon,1,50,4.0,12.5,24.0,0.29,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
287868,2007-09-17,G Wijekoon,0,39,4.0,9.75,999.0,0.17,0.6666666666666666,8.75,347.0,0.2633333333333333,0,0.5773502691896258,0.0,18.37,Poor
860281,2015-08-01,GSNFG Jayasuriya,1,37,4.0,9.25,24.0,0.29,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
915783,2015-11-09,GSNFG Jayasuriya,1,11,0.83,13.2,5.0,0.6,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
915785,2015-11-11,GSNFG Jayasuriya,0,27,3.0,9.0,999.0,0.17,0.6666666666666666,10.483333333333333,342.6666666666667,0.3533333333333333,0,0.5773502691896258,0.0,13.31,Poor
914217,2016-01-07,GSNFG Jayasuriya,0,28,4.0,7.0,999.0,0.33,0.5,9.6125,506.75,0.3475,0,0.5773502691896257,0.0,13.63,Poor
966753,2016-02-28,GSNFG Jayasuriya,0,21,3.0,7.0,999.0,0.5,0.4,9.09,605.2,0.378,0,0.5477225575051661,0.0,13.82,Poor
966763,2016-03-04,GSNFG Jayasuriya,1,13,1.0,13.0,6.0,0.33,0.5,9.741666666666667,505.3333333333333,0.37,0,0.5477225575051661,0.0,13.25,Poor
951367,2016-03-28,GSNFG Jayasuriya,0,9,1.0,9.0,999.0,0.5,0.4285714285714285,9.635714285714286,575.8571428571429,0.3885714285714286,0,0.5345224838248488,0.0,12.61,Poor
1192875,2019-09-01,GSNFG Jayasuriya,0,10,1.0,10.0,999.0,0.33,0.375,9.68125,628.75,0.38125,0,0.5175491695067657,0.0,11.76,Poor
1192876,2019-09-03,GSNFG Jayasuriya,0,22,2.0,11.0,999.0,0.08,0.3333333333333333,9.827777777777778,669.8888888888889,0.3477777777777777,0,0.5,0.0,10.78,Poor
1183526,2019-11-01,GSNFG Jayasuriya,0,24,2.0,12.0,999.0,0.0,0.3,10.045,702.8,0.313,0,0.4830458915396479,0.0,9.7,Poor
1213875,2020-03-06,GSNFG Jayasuriya,0,11,1.0,11.0,999.0,0.17,0.2,10.22,800.3,0.301,0,0.4216370213557839,0.0,7.86,Poor
1238760,2020-12-03,GSNFG Jayasuriya,2,40,6.0,6.67,18.0,0.5,0.3,9.567,801.6,0.291,0,0.6749485577105528,0.0,11.1,Poor
1238763,2020-12-05,GSNFG Jayasuriya,0,56,6.0,9.33,999.0,0.22,0.3,9.6,801.6,0.296,0,0.6749485577105528,0.0,11.0,Poor
1238765,2020-12-07,GSNFG Jayasuriya,0,50,4.0,12.5,999.0,0.0,0.3,10.15,801.6,0.263,0,0.6749485577105528,0.0,9.4,Poor
1238768,2020-12-09,GSNFG Jayasuriya,2,52,6.0,8.67,18.0,0.33,0.5,10.317,703.5,0.246,0,0.8498365855987975,0.0,11.58,Poor
1238770,2020-12-10,GSNFG Jayasuriya,2,0,0.33,0.0,1.0,1.0,0.6,9.017,703.0,0.313,0,0.966091783079296,0.0,16.7,Poor
1238772,2020-12-13,GSNFG Jayasuriya,2,32,2.0,16.0,6.0,0.17,0.8,9.717,603.7,0.2799999999999999,0,1.0327955589886444,0.0,17.33,Poor
251488,2006-12-26,HMCM Bandara,0,20,4.0,5.0,999.0,0.46,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
386535,2009-02-10,HMCM Bandara,3,32,4.0,8.0,8.0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
403385,2009-09-02,HMCM Bandara,1,25,4.0,6.25,24.0,0.38,1.3333333333333333,6.416666666666667,343.6666666666667,0.4466666666666667,0,1.5275252316519468,1.0,34.06,Average
403386,2009-09-04,HMCM Bandara,0,20,2.0,10.0,999.0,0.25,1.0,7.3125,507.5,0.3975,0,1.4142135623730951,1.0,27.01,Average
516204,2011-08-06,HMRKB Herath,1,11,3.0,3.67,18.0,0.39,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
516205,2011-08-08,HMRKB Herath,1,31,4.0,7.75,24.0,0.62,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
564786,2012-08-07,HMRKB Herath,0,17,3.0,5.67,999.0,0.28,0.6666666666666666,5.696666666666666,347.0,0.43,0,0.5773502691896258,0.0,27.27,Average
533278,2012-09-22,HMRKB Herath,1,21,2.0,10.5,12.0,0.17,0.75,6.8975,263.25,0.365,0,0.5,0.0,24.88,Poor
533289,2012-09-29,HMRKB Herath,0,16,2.0,8.0,999.0,0.42,0.6,7.118,410.4,0.376,0,0.5477225575051661,0.0,22.24,Poor
533296,2012-10-04,HMRKB Herath,3,26,4.0,6.5,8.0,0.46,1.0,7.015000000000001,343.3333333333333,0.3899999999999999,0,1.095445115010332,1.0,27.87,Average
682955,2014-03-31,HMRKB Herath,5,3,3.5,0.86,4.2,0.86,1.5714285714285714,6.135714285714286,294.88571428571424,0.4571428571428572,0,1.8126539343499315,2.0,38.06,Average
682961,2014-04-03,HMRKB Herath,0,27,4.0,6.75,999.0,0.5,1.375,6.2125,382.9,0.4625,0,1.7677669529663689,2.0,35.21,Average
682965,2014-04-06,HMRKB Herath,1,24,4.0,6.0,24.0,0.54,1.3333333333333333,6.188888888888889,343.0222222222222,0.4711111111111111,0,1.6583123951777,2.0,34.73,Average
966747,2016-02-25,HMRKB Herath,2,22,4.0,5.5,12.0,0.38,1.4,6.12,309.91999999999996,0.462,0,1.577621275493231,2.0,35.82,Average
966753,2016-02-28,HMRKB Herath,0,24,4.0,6.0,999.0,0.25,1.3,6.353,408.02,0.448,0,1.636391694484477,2.0,33.8,Average
966757,2016-03-01,HMRKB Herath,1,26,3.33,7.8,20.0,0.4,1.3,6.358,407.62,0.426,0,1.636391694484477,2.0,33.79,Average
966763,2016-03-04,HMRKB Herath,0,28,4.0,7.0,999.0,0.21,1.3,6.491,407.62,0.419,0,1.636391694484477,2.0,33.4,Average
951345,2016-03-20,HMRKB Herath,0,27,4.0,6.75,999.0,0.46,1.2,6.116,506.32,0.448,0,1.6865480854231356,2.0,33.16,Average
951361,2016-03-26,HMRKB Herath,1,27,4.0,6.75,24.0,0.33,1.3,5.991,408.82,0.439,0,1.636391694484477,2.0,34.86,Average
951367,2016-03-28,HMRKB Herath,0,21,4.0,5.25,999.0,0.42,1.0,5.866,507.92,0.435,0,1.563471919941143,1.0,31.22,Average
355998,2009-06-08,I Udana,2,47,4.0,11.75,12.0,0.33,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
356002,2009-06-10,I Udana,0,36,4.0,9.0,999.0,0.58,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
356013,2009-06-16,I Udana,2,17,3.0,5.67,9.0,0.56,1.3333333333333333,8.806666666666667,340.0,0.49,0,1.1547005383792517,0.0,27.09,Average
356016,2009-06-19,I Udana,1,20,3.0,6.67,18.0,0.67,1.25,8.2725,259.5,0.535,0,0.9574271077563382,0.0,27.54,Average
356017,2009-06-21,I Udana,0,44,4.17,10.56,999.0,0.24,1.0,8.73,407.4,0.476,0,1.0,0.0,22.87,Poor
562438,2012-06-03,I Udana,0,19,4.0,4.75,999.0,0.46,0.8333333333333334,8.066666666666666,506.0,0.4733333333333334,0,0.983192080250175,0.0,22.58,Poor
914219,2016-01-10,I Udana,0,34,3.0,11.33,999.0,0.28,0.7142857142857143,8.532857142857143,576.4285714285714,0.4457142857142857,0,0.9511897312113418,0.0,19.64,Poor
936155,2017-01-22,I Udana,3,13,2.5,5.2,5.0,0.67,1.0,8.11625,505.0,0.47375,0,1.1952286093343936,1.0,24.66,Poor
936157,2017-01-25,I Udana,0,49,4.0,12.25,999.0,0.12,0.8888888888888888,8.575555555555557,559.8888888888889,0.4344444444444444,0,1.1666666666666667,1.0,21.84,Poor
1109610,2017-09-06,I Udana,1,36,4.0,9.0,24.0,0.25,0.9,8.618,506.3,0.416,0,1.100504934614612,1.0,21.86,Poor
1120291,2017-10-26,I Udana,0,18,3.0,6.0,999.0,0.44,0.7,8.043000000000001,605.0,0.427,0,1.0593499054713802,1.0,20.87,Poor
1120292,2017-10-27,I Udana,1,18,4.0,4.5,24.0,0.46,0.8,7.593000000000001,507.5,0.415,0,1.0327955589886444,1.0,23.52,Poor
1120293,2017-10-29,I Udana,1,32,3.0,10.67,18.0,0.22,0.7,8.093,508.4,0.381,0,0.9486832980505138,1.0,20.73,Poor
1130746,2018-02-15,I Udana,1,45,4.0,11.25,24.0,0.38,0.7,8.550999999999998,509.0,0.352,0,0.9486832980505138,1.0,19.39,Poor
1130747,2018-02-18,I Udana,1,12,2.0,6.0,12.0,0.75,0.8,8.094999999999999,410.3,0.403,0,0.9189365834726816,1.0,22.06,Poor
1133822,2018-03-16,I Udana,1,26,2.83,9.18,17.0,0.24,0.9,8.538,312.1,0.381,0,0.8755950357709131,1.0,22.1,Poor
1142589,2018-08-14,I Udana,1,9,1.67,5.4,10.0,0.4,1.0,7.9449999999999985,213.2,0.393,0,0.816496580927726,1.0,25.16,Average
1140384,2018-10-27,I Udana,1,24,3.0,8.0,18.0,0.22,0.8,8.225,214.5,0.348,0,0.4216370213557839,0.0,21.68,Poor
1144172,2019-03-19,I Udana,0,32,3.0,10.67,999.0,0.17,0.8,8.066999999999998,214.5,0.353,0,0.4216370213557839,0.0,22.14,Poor
1144173,2019-03-22,I Udana,1,39,4.0,9.75,24.0,0.25,0.8,8.142,214.5,0.353,0,0.4216370213557839,0.0,21.92,Poor
1144174,2019-03-24,I Udana,0,37,4.0,9.25,999.0,0.46,0.8,8.466999999999999,214.5,0.355,0,0.4216370213557839,0.0,20.97,Poor
1192875,2019-09-01,I Udana,0,40,3.5,11.43,999.0,0.38,0.7,9.16,312.0,0.347,0,0.4830458915396479,0.0,17.62,Poor
1192876,2019-09-03,I Udana,1,18,3.0,6.0,18.0,0.33,0.7,8.693000000000001,312.0,0.358,0,0.4830458915396479,0.0,18.98,Poor
1198489,2019-10-05,I Udana,3,12,2.67,4.5,5.33,0.56,0.9,8.018,310.133,0.376,0,0.8755950357709131,1.0,23.61,Poor
1198490,2019-10-07,I Udana,2,39,4.0,9.75,12.0,0.42,1.0,8.393,310.133,0.343,0,0.9428090415820634,1.0,23.85,Poor
1183525,2019-10-30,I Udana,0,16,2.0,8.0,999.0,0.25,0.9,8.275,408.333,0.344,0,0.9944289260117531,1.0,22.86,Poor
1213874,2020-03-04,I Udana,1,43,3.0,14.33,18.0,0.44,0.9,9.168,409.133,0.348,0,0.9944289260117531,1.0,20.26,Poor
1238752,2020-11-26,I Udana,0,90,10.0,9.0,999.0,0.23,0.8,9.268,507.233,0.349,0,1.0327955589886444,1.0,18.63,Poor
1238755,2020-11-28,I Udana,0,66,4.0,16.5,999.0,0.42,0.8,9.851,507.233,0.374,0,1.0327955589886444,1.0,16.93,Poor
1238758,2020-12-01,I Udana,6,58,8.0,7.25,8.0,0.71,1.3,9.601,505.633,0.42,0,1.9465068427541912,2.0,24.33,Poor
1238762,2020-12-04,I Udana,2,100,8.33,12.0,25.0,0.28,1.5,9.876,408.233,0.402,0,1.90029237516523,2.0,26.2,Average
1238764,2020-12-05,I Udana,0,42,6.0,7.0,999.0,0.72,1.5,9.433,408.233,0.436,0,1.90029237516523,2.0,27.49,Average
1238765,2020-12-07,I Udana,0,64,8.33,7.68,999.0,0.44,1.4,9.601,506.333,0.4469999999999999,0,1.9550504398153572,2.0,25.66,Average
1238769,2020-12-10,I Udana,2,40,6.0,6.67,18.0,0.39,1.3,9.818,507.6,0.43,0,1.888562063228706,1.0,23.7,Poor
1238772,2020-12-13,I Udana,0,52,7.67,6.78,999.0,0.3,1.1,9.521,606.3,0.418,0,1.911950719959998,1.0,21.9,Poor
1249206,2021-06-23,I Udana,1,30,4.0,7.5,24.0,0.38,1.2,9.471,508.8,0.431,0,1.8737959096740264,1.0,23.38,Poor
1249207,2021-06-24,I Udana,1,25,4.0,6.25,24.0,0.29,1.2,8.663,509.4,0.416,0,1.8737959096740264,1.0,25.73,Average
1249208,2021-06-26,I Udana,1,56,4.0,14.0,24.0,0.5,1.3,9.163,411.9,0.4429999999999999,0,1.8287822299126937,1.0,25.61,Average
1262758,2021-07-25,I Udana,0,32,4.0,8.0,999.0,0.29,1.3,8.312999999999999,411.9,0.43,0,1.8287822299126937,1.0,28.09,Average
1262759,2021-07-28,I Udana,0,7,1.0,7.0,999.0,0.33,0.7,8.288,511.0,0.392,0,0.8232726023485644,0.0,20.16,Poor
1291195,2021-12-05,I Udana,0,18,2.0,9.0,999.0,0.5,0.5,7.988,608.4,0.414,0,0.7071067811865471,0.0,18.37,Poor
1291207,2021-12-12,I Udana,2,98,8.0,12.25,24.0,0.38,0.7,8.513,510.9,0.38,0,0.8232726023485644,0.0,19.5,Poor
1291210,2021-12-14,I Udana,4,60,6.33,9.47,9.5,0.37,1.1,8.691999999999998,411.95,0.373,0,1.286683937707919,1.0,24.32,Poor
1291216,2021-12-19,I Udana,2,38,6.0,6.33,18.0,0.22,1.1,8.658000000000001,411.95,0.356,0,1.286683937707919,1.0,24.41,Poor
1291218,2021-12-23,I Udana,0,76,6.0,12.67,999.0,0.28,1.1,9.247,411.95,0.354,0,1.286683937707919,1.0,22.7,Poor
1324520,2022-12-06,I Udana,0,22,4.0,5.5,999.0,0.42,1.0,9.047,509.45,0.358,0,1.3333333333333333,1.0,21.95,Poor
1324522,2022-12-07,I Udana,2,40,8.0,5.0,24.0,0.58,1.1,8.922,509.45,0.387,0,1.3703203194062976,1.0,23.64,Poor
1324524,2022-12-10,I Udana,4,66,8.0,8.25,12.0,0.42,1.4,8.347,508.25,0.379,0,1.646545204697129,2.0,29.32,Average
1324527,2022-12-12,I Udana,4,40,8.0,5.0,12.0,0.62,1.8,8.047,409.55,0.412,0,1.7511900715418265,3.0,35.53,Average
1324529,2022-12-13,I Udana,0,16,2.0,8.0,999.0,0.5,1.8,8.147,409.55,0.429,0,1.7511900715418265,3.0,35.24,Average
1324531,2022-12-14,I Udana,2,54,8.0,6.75,24.0,0.46,2.0,7.922,312.05,0.425,0,1.632993161855452,3.0,38.56,Average
1324534,2022-12-17,I Udana,4,74,8.0,9.25,12.0,0.38,2.2,7.622,310.85,0.425,0,1.7511900715418265,4.0,42.1,Average
1324539,2022-12-21,I Udana,0,62,4.0,15.5,999.0,0.67,1.8,8.225,409.8,0.455,0,1.7511900715418265,3.0,35.01,Average
1324541,2022-12-22,I Udana,0,24,4.0,6.0,999.0,0.58,1.6,8.191999999999998,507.9,0.491,0,1.837873166945363,3.0,32.44,Average
1382880,2023-07-31,I Udana,6,78,8.0,9.75,8.0,0.58,2.2,7.9,408.8,0.521,0,2.2010098692292237,4.0,41.29,Average
1382882,2023-08-01,I Udana,0,60,8.0,7.5,999.0,0.29,2.2,8.1,408.8,0.508,0,2.2010098692292237,4.0,40.71,Average
1382883,2023-08-04,I Udana,4,68,8.0,8.5,12.0,0.38,2.4,8.45,407.6,0.488,0,2.270584848790187,5.0,42.35,Average
1382886,2023-08-05,I Udana,2,34,4.0,8.5,12.0,0.42,2.2,8.475,407.6,0.488,0,2.2010098692292237,4.0,39.61,Average
1382889,2023-08-08,I Udana,0,36,4.0,9.0,999.0,0.33,1.8,8.875,506.3,0.4589999999999999,0,2.2010098692292237,3.0,33.11,Average
1382892,2023-08-12,I Udana,2,60,8.0,7.5,24.0,0.29,2.0,8.825,408.8,0.438,0,2.1081851067789197,3.0,35.93,Average
1382895,2023-08-13,I Udana,4,80,8.0,10.0,12.0,0.42,2.2,9.15,407.6,0.434,0,2.2010098692292237,4.0,37.65,Average
1382896,2023-08-14,I Udana,0,60,6.0,10.0,999.0,0.33,1.8,9.225,506.3,0.429,0,2.2010098692292237,3.0,32.09,Average
1382899,2023-08-17,I Udana,0,4,2.0,2.0,999.0,0.67,1.8,7.875,506.3,0.429,0,2.2010098692292237,3.0,36.03,Average
1428460,2024-07-02,I Udana,4,120,8.33,14.4,12.5,0.32,2.2,8.715,407.65,0.403,0,2.2010098692292237,4.0,38.91,Average
1428463,2024-07-03,I Udana,4,68,8.0,8.5,12.0,0.42,2.0,8.59,408.05,0.387,0,1.8856180831641267,4.0,36.61,Average
1428464,2024-07-05,I Udana,2,86,8.0,10.75,24.0,0.29,2.2,8.915000000000001,310.55,0.387,0,1.7511900715418265,4.0,38.33,Average
1428467,2024-07-07,I Udana,6,62,8.0,7.75,8.0,0.5,2.4,8.84,310.15,0.399,0,2.0655911179772892,4.0,41.22,Average
1428470,2024-07-09,I Udana,4,32,6.0,5.33,9.0,0.56,2.6,8.523,309.85,0.4130000000000001,0,2.118699810942761,5.0,44.81,Average
1428472,2024-07-10,I Udana,2,88,8.0,11.0,24.0,0.33,2.8,8.723,212.35,0.413,0,1.932183566158592,5.0,46.89,Average
1428474,2024-07-14,I Udana,0,42,4.0,10.5,999.0,0.25,2.6,9.023,309.85,0.409,0,2.118699810942761,5.0,43.35,Average
